SapNo;SapNoZw
4430362;1763437
2202173;1763437
2714867;1763437
2791432;1763437
2106294;1763437
4515323;1763437
2791434;1763437
3947768;1763437
3999577;1763437
3482774;1763437
3419044;1763437
3432804;1763437
2331516;1807229
2197973;1807229
1876531;1807229
1319029;1812382
1319031;1812382
1812385;1812382
1319030;1812382
4430362;1816025
3614892;1816025
3844070;1816025
2156777;2167288
1932410;2171929
2071143;2171929
2205629;2171929
2943592;2171929
3742328;2171929
2779867;2171929
3367186;2171929
3402707;2171929
2530587;2171929
3111181;2171929
2513243;2171929
3747944;2171929
732462;2171929
3557345;2171929
3937427;2171929
2331518;2171929
2232718;2171929
2887851;2171929
3429254;2171929
3937426;2171929
2356301;2171929
3968255;2171929
2133327;2171929
2467918;2171929
3402705;2171929
2205714;2171929
3370925;2171929
3402706;2171929
3429442;2171929
3509249;2171929
2299352;2171929
2204338;2171929
2490379;2171929
3370926;2171929
2205713;2171929
2314072;2171929
3266481;2171929
3402709;2171929
3917352;2171929
3012968;2171929
2232704;2171929
3110471;2171929
3402703;2171929
3094227;2171929
3917353;2171929
3946331;2171929
3200650;2171929
796303;2171930
2019288;2171930
3110259;2171930
3012967;2171930
808044;2171930
2826902;2171930
2530585;2171930
2559938;2171930
2232705;2171930
2893105;2171930
808045;2171930
1203843;2171930
2019289;2171930
2162162;2171930
2887853;2171930
2171168;2171930
2667055;2171930
3557347;2171930
4266220;2171930
2232703;2171930
3670822;2171930
778826;2171930
3915842;2171930
3266090;2171930
1002253;2171930
2145635;2171930
3493639;2171930
2197978;2171930
3140059;2171930
1002258;2171930
1002263;2171930
3917356;2171930
966351;2171930
1002262;2171930
2600476;2171930
2801775;2171930
3478116;2171930
3968276;2171930
2266004;2171930
2677210;2171930
2801776;2171930
3892146;2171930
2145634;2171930
2371191;2171930
3266089;2171930
3305115;2171930
3536893;2171930
2265995;2171930
2513244;2171930
1002257;2171930
2530586;2171930
2145706;2171930
3557346;2171930
1874365;2171930
1807442;2171930
2677209;2171930
3012966;2171930
4266215;2171930
808043;2171930
2331517;2171930
2946724;2171930
1002254;2171930
2530391;2171930
3993472;2171930
1874364;2171930
3560308;2171930
4045402;2171930
1807440;2171930
3012737;2171930
1966019;2171930
2331515;2171930
3083061;2171930
2157952;2171930
732537;2171930
4091062;2171940
2232706;2171940
2374709;2171940
3402704;2171940
2266002;2171940
2266001;2171940
3986910;2171940
2232707;2171940
3923596;2171940
2677208;2171940
2314064;2171940
3986908;2171940
2314065;2171940
4090330;2171940
4024920;2171940
2205715;2171940
2314066;2171940
4091061;2171940
2161783;2181280
2162111;2181280
2161797;2181280
2163423;2181280
2163420;2181280
1932410;2187491
2071143;2187491
2205629;2187491
3094227;2187491
3917353;2187491
3946331;2187491
3402707;2187491
3111181;2187491
3367186;2187491
3742328;2187491
2779867;2187491
2943592;2187491
3747944;2187491
732462;2187491
1995836;978737
2253243;978737
1992058;978737
2643691;978737
2571498;978737
1995835;990145
1995834;990145
2253540;990145
1992064;990145
1992057;990145
2253542;990145
2546019;990145
2571498;990145
1992058;990145
2643691;990145
2253243;990145
1995836;990145
1995832;990145
2904809;990145
2507128;990145
2253539;990145
1995833;990145
1555971;992307
1555973;992307
1621961;992307
3316553;992724
1441996;992724
4704924;992724
4704947;992724
4704949;992724
820880;992724
925511;992724
2873041;1516299
2873041;1516302
2873041;1517985
1813060;1533052
1821084;1533052
1345176;1533052
1821078;1533052
1821082;1533052
1007843;1533052
1813069;1533052
1821076;1533052
1807209;1533052
1821073;1533052
1007792;1533052
1812897;1533052
547174;1540455
925582;1540455
1347945;1540455
547172;1540455
2241387;1540455
925583;1540455
994812;1540455
1558736;1540455
1558444;1540455
924771;1540455
925511;1540455
925584;1540455
2029106;1540455
547173;1540455
1621961;1553397
1555973;1553397
1555971;1553397
3646991;1553400
1074725;1565407
547172;1565407
924771;1565407
2241387;1565407
1347945;1565407
2029106;1565407
994811;1565407
2029121;1574300
750862;1574300
2058513;1574300
4704947;1574300
938455;1574300
820882;1574300
3128189;1574302
3316553;1574302
3637295;1574302
2416987;1574302
1558735;1574302
2241387;1574302
3637294;1574302
3128481;1574303
925511;1574304
2805199;1574308
2241388;1574308
1230424;1574308
4704949;1574308
994823;1574308
4704924;1574308
1348003;1574308
3633891;1574309
1347945;1574309
2029106;1574309
2289593;1574309
994811;1574309
3141711;1574309
2029120;1574309
2805196;1574309
3141713;1574309
4878100;1574309
820847;1574309
2241387;1574309
2291871;1574309
994812;1574309
2805198;1574309
3633892;1574309
2198054;1574309
3633898;1574309
3933841;1574309
2241385;1574309
2198053;1574309
3498542;1580772
3024753;1580772
2903546;1580772
2803053;1580772
4164281;1580772
2803026;1580772
4883331;1580772
3977211;1580772
3380116;1580772
2602829;1580772
2829041;1580772
2278905;1580772
2610819;1580772
3022587;1580772
3498543;1580772
4711814;1580772
3697861;1580772
3380144;1580772
2748870;1580772
4163887;1580772
4164070;1580772
1650157;1584300
2320134;1587566
4084625;1587566
2805199;1590256
2241388;1590256
1230424;1590256
4704924;1590256
1348003;1590256
4704949;1590256
994823;1590256
3128189;1590258
3316553;1590258
3637295;1590258
2416987;1590258
1558735;1590258
3637294;1590258
3128189;1590266
3316553;1590266
3637295;1590266
3637294;1590266
2416987;1590266
1558735;1590266
2654006;1597082
2018522;1598649
3947768;1598649
3687867;1598649
2791440;1598649
3999577;1598649
3432804;1598649
4492056;1598649
2822753;1598649
2791442;1598649
2822755;1598649
3844070;1598649
2822752;1598649
3350770;1598649
2894731;1598649
2791435;1598649
3169429;1598649
2822754;1598649
3614892;1598649
3122904;1598649
2018523;1598649
3962329;1598649
4430362;1598649
2202173;1598649
2714867;1598649
2791432;1598649
2324134;1598649
3531580;1598649
3419044;1598649
3482774;1598649
2106294;1598649
4515323;1598649
2791434;1598649
1074725;1608337
547174;1608337
1441996;1608337
547172;1608337
1558736;1608337
1558444;1608337
925583;1608337
802624;1608337
802623;1608337
925584;1608337
547173;1608337
1347945;1608337
994811;1608337
3947768;1611096
3687867;1611096
2791440;1611096
3999577;1611096
3432804;1611096
3419044;1611096
2894731;1611096
4492056;1611096
2654006;1611096
2822753;1611096
2822755;1611096
3844070;1611096
2822752;1611096
3350770;1611096
1598649;1611096
1763437;1611096
2822754;1611096
2998244;1611096
2393791;1611096
2791442;1611096
3546153;1611096
2791435;1611096
3359609;1611096
3169429;1611096
2652277;1611096
1650157;1611096
3531580;1611096
3614892;1611096
3122904;1611096
3962329;1611096
2202173;1611096
2791432;1611096
3482774;1611096
4515323;1611096
4430362;1611096
2791434;1611096
3947768;1611114
3687867;1611114
2791440;1611114
3999577;1611114
3432804;1611114
3419044;1611114
2654006;1611114
2822752;1611114
3350770;1611114
4492056;1611114
1598649;1611114
2894731;1611114
2822753;1611114
2998244;1611114
2393791;1611114
4704949;1220744
1441996;1220744
1230048;1230070
1223665;1230070
3091817;1237412
1621961;1240996
1555973;1240996
1555971;1240996
2805196;1243705
1441996;1243705
2058513;1243705
925482;1243705
3902787;1243705
2291871;1243705
2805198;1243705
4672774;1243705
3933841;1243705
820880;1243705
925511;1243705
4878100;1243705
2029106;1243705
3316553;1243705
2684225;1243705
4672773;1243705
3316553;1256451
820880;1256451
925511;1256451
4704924;1256451
1188852;1256451
4704947;1256451
4704949;1256451
1441996;1256451
4654476;1260469
4458663;1260469
3892150;1260469
2270060;1270116
2270061;1270116
2269987;1270116
1983911;1270118
2270060;1270118
2270061;1270118
2269987;1270118
1983911;1270145
2270060;1270145
2269987;1270145
2270061;1270145
1441996;1275050
4704949;1275050
4704947;1275050
1404668;1275050
4704924;1275050
1606621;1275050
1931510;1275050
925511;1275050
820880;1275050
3402870;1275050
3316553;1275050
3451724;1284168
1290928;1290851
1348801;1290851
1290926;1290851
1290927;1290851
4818585;1636042
4141729;1636042
4818586;1636042
4818587;1636042
1632371;1637385
2654006;1638270
2226648;1643284
2056892;1643284
2078223;1643284
2909580;1643284
1888480;1643284
1901118;1643284
2092373;1643284
2092375;1643284
2928408;1643284
1876924;1643284
1992067;1643284
2006019;1643284
1886294;1643284
2162091;1643284
2274316;1643284
2005582;1643284
2162143;1643284
2162092;1643284
1992065;1643284
2228964;1643284
1894354;1643284
2092376;1643284
2092377;1643284
1876932;1643284
2195498;1643284
2162093;1643284
2162142;1643284
2981482;1643284
2909579;1643284
2092371;1643284
2909576;1643284
1886291;1643284
2162144;1643284
2092378;1643284
2162767;1643284
2224703;1643284
2005584;1643284
2092374;1643284
2516038;1643284
2252787;1643284
2092370;1643284
2909578;1643284
2092372;1643284
2051492;1643284
2226648;1648732
2056892;1648732
2078223;1648732
2909580;1648732
1888480;1648732
1901118;1648732
1876924;1648732
1992067;1648732
2006019;1648732
2162143;1648732
2162092;1648732
2092373;1648732
2092375;1648732
2928408;1648732
2092377;1648732
1876932;1648732
1886294;1648732
2162091;1648732
2274316;1648732
2005582;1648732
2981482;1648732
2909579;1648732
1992065;1648732
2228964;1648732
1894354;1648732
2092376;1648732
1886291;1648732
2162144;1648732
2092378;1648732
2162767;1648732
2195498;1648732
2162142;1648732
2252787;1648732
2092374;1648732
2516038;1648732
2092371;1648732
2909576;1648732
2162093;1648732
2092370;1648732
2909578;1648732
2092372;1648732
2051492;1648732
2224703;1648732
2005584;1648732
4233432;1662650
2675927;1662650
1592070;1666780
1592069;1666780
2044940;1666780
2046023;1666780
2226648;1672803
2056892;1672803
2078223;1672803
2928408;1672803
1876924;1672803
1992067;1672803
2006019;1672803
2092373;1672803
2092375;1672803
1886294;1672803
2162091;1672803
2274316;1672803
2005582;1672803
2162143;1672803
2162092;1672803
1876932;1672803
1894354;1672803
2092376;1672803
2092377;1672803
1992065;1672803
2228964;1672803
2909579;1672803
2981482;1672803
2162142;1672803
2162093;1672803
2162144;1672803
2092378;1672803
2162767;1672803
2195498;1672803
2909576;1672803
1886291;1672803
2252787;1672803
2092371;1672803
2005584;1672803
2092374;1672803
2516038;1672803
2051492;1672803
2224703;1672803
2092372;1672803
2909578;1672803
2909580;1672803
1888480;1672803
1901118;1672803
2092370;1672803
3967137;1674868
3773176;1674868
3772920;1674868
3772917;1674868
3773198;1674868
3773163;1674868
3773194;1674868
3773165;1674868
3844355;1674868
3773171;1674868
1650157;1684850
2226648;2092373
2056892;2092373
2078223;2092373
1901118;2092373
2092372;2092373
2051492;2092373
2092376;2092373
2274316;2092373
2224703;2092373
2005584;2092373
3559288;2092373
1869031;2092373
2162144;2092373
2024293;2096344
2580376;2101260
2580378;2101260
2580377;2101260
2873050;2101260
2580238;2101260
2232642;2105366
3634604;2105366
3634621;2105366
2153121;2105366
2528557;2105366
2123695;2105366
2944844;2105366
2152918;2105366
2232633;2105366
2518649;2105366
3894821;2105366
4420480;2105366
3634120;2105366
3894639;2105366
3842572;2105366
1455586;2105366
2262780;2105366
3842571;2105366
2513243;2187491
3557345;2187491
3937427;2187491
2530587;2187491
3429254;2187491
3937426;2187491
2232718;2187491
2887851;2187491
2331518;2187491
3402705;2187491
2133327;2187491
2467918;2187491
3968255;2187491
2205714;2187491
2356301;2187491
2204338;2187491
3429442;2187491
3509249;2187491
3370925;2187491
3402706;2187491
2299352;2187491
3402709;2187491
3917352;2187491
2205713;2187491
2314072;2187491
3266481;2187491
2490379;2187491
3200650;2187491
2232704;2187491
3110471;2187491
3370926;2187491
3012968;2187491
796303;2187495
2019288;2187495
3110259;2187495
2232705;2187495
2893105;2187495
2887853;2187495
2171168;2187495
2530585;2187495
2559938;2187495
3670822;2187495
778826;2187495
808045;2187495
1203843;2187495
2019289;2187495
2162162;2187495
2667055;2187495
3557347;2187495
4266220;2187495
2232703;2187495
1002263;2187495
3915842;2187495
3266090;2187495
1002253;2187495
2145635;2187495
2600476;2187495
2801775;2187495
3493639;2187495
2197978;2187495
3140059;2187495
1002258;2187495
2266004;2187495
3917356;2187495
966351;2187495
1002262;2187495
2145634;2187495
2371191;2187495
3266089;2187495
3478116;2187495
3968276;2187495
2513244;2187495
1002257;2187495
2530586;2187495
2677210;2187495
2801776;2187495
3892146;2187495
1807442;2187495
2677209;2187495
3305115;2187495
3536893;2187495
2265995;2187495
808043;2187495
2145706;2187495
3557346;2187495
1874365;2187495
3012966;2187495
1807440;2187495
2331517;2187495
2946724;2187495
4266215;2187495
4045402;2187495
1002254;2187495
2530391;2187495
3993472;2187495
1874364;2187495
3083061;2187495
2157952;2187495
732537;2187495
3560308;2187495
3012967;2187495
808044;2187495
2826902;2187495
3012737;2187495
1966019;2187495
2331515;2187495
1995835;2198314
1995834;2198314
1995388;2198314
2253540;2198314
1992064;2198314
1995389;2198314
2253542;2198314
1992057;2198314
1992058;2198314
1992063;2198314
2253243;2198314
1992059;2198314
1992061;2198314
2904809;2198314
1995387;2198314
1995385;2198314
1995832;2198314
1995836;2198314
1992062;2198314
1995386;2198314
1992060;2198314
2253539;2198314
1995833;2198314
5084096;2218315
5083350;2218315
3033161;2218315
3138238;2218315
5084095;2218315
5083349;2218315
4729077;2218315
3168224;2218315
5084092;2218315
5084093;2218315
5084096;2218331
5083350;2218331
5084091;2218331
2902533;2218331
5084095;2218331
5084102;2218331
3033161;2218331
4729077;2218331
5084094;2218331
3138238;2218331
3812584;2218331
5083348;2218331
3812582;2218331
3168224;2218331
5084092;2218331
5084093;2218331
